city,city_key,latitude,longitude,region_type,state,date,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,apparent_temperature_min,apparent_temperature_mean,precipitation_sum,rain_sum,wind_speed_10m_max,wind_gusts_10m_max,relative_humidity_2m_max,relative_humidity_2m_min,relative_humidity_2m_mean,surface_pressure_mean,shortwave_radiation_sum,et0_fao_evapotranspiration
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-05-19,39.7,28.6,33.2,41.1,31.6,36.3,0.0,0.0,12.9,31.0,71,23,51,997.4,27.06,7.59
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-05-20,39.1,27.5,32.8,41.0,30.4,35.6,0.0,0.0,17.2,34.9,71,25,51,997.5,27.5,7.81
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-05-21,39.0,27.8,33.1,42.0,30.9,36.3,0.0,0.0,21.3,37.8,74,30,54,997.3,25.73,7.68
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-05-22,38.9,29.9,34.0,43.4,34.3,38.3,0.0,0.0,19.9,35.6,70,38,56,997.2,23.38,7.18
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-05-23,39.5,30.2,33.9,44.5,35.1,38.5,0.0,0.0,19.5,37.4,71,38,58,998.0,23.94,7.28
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-05-24,40.0,30.7,34.6,44.7,35.4,39.4,0.0,0.0,16.1,35.3,70,35,56,999.1,23.57,7.07
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-05-25,38.9,30.6,34.2,43.1,35.3,39.0,0.0,0.0,15.2,34.9,73,39,56,998.6,22.96,6.72
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-05-26,40.1,30.1,34.5,43.8,34.4,38.2,0.0,0.0,18.8,37.4,72,33,53,998.5,25.14,8.02
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-05-27,39.9,28.5,33.6,42.1,32.5,36.5,0.0,0.0,18.8,36.0,75,26,51,997.7,26.35,8.23
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-05-28,39.9,28.2,32.6,42.4,31.7,36.1,0.0,0.0,19.5,40.3,76,29,58,996.4,25.41,7.5
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-05-29,38.4,29.0,32.4,41.6,33.2,36.1,0.0,0.0,18.4,38.2,77,34,57,995.4,25.56,7.27
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-05-30,38.3,28.1,31.5,42.3,32.5,36.2,0.0,0.0,12.5,28.8,77,35,63,994.1,24.03,6.17
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-05-31,35.0,28.0,30.7,38.6,31.7,35.1,0.2,0.2,18.3,33.8,79,46,64,994.4,21.01,5.48
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-06-01,37.0,27.7,31.7,40.2,32.1,35.5,0.0,0.0,14.7,36.4,80,35,60,995.9,20.58,5.86
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-06-02,30.3,27.2,28.7,35.9,30.4,33.4,8.8,8.8,12.3,25.9,90,63,75,996.7,2.65,1.58
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-06-03,38.8,26.1,31.8,43.5,32.5,37.3,14.4,14.4,14.4,27.4,93,37,67,995.2,23.16,5.91
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-06-04,38.4,27.6,31.8,42.0,32.2,36.6,0.0,0.0,12.3,26.3,79,36,63,995.7,25.77,6.46
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-06-05,37.6,27.0,31.3,41.9,31.2,35.7,0.0,0.0,15.9,37.8,79,35,64,995.5,24.55,6.43
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-06-06,37.6,27.0,31.6,41.5,31.2,35.6,0.0,0.0,21.0,43.6,80,39,62,996.2,24.9,6.89
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-06-07,37.8,27.6,32.2,42.5,31.8,36.5,0.0,0.0,17.1,35.6,76,41,60,998.0,25.75,6.88
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-06-08,38.4,28.0,32.6,42.2,32.6,37.1,0.0,0.0,13.8,36.4,76,37,59,998.4,25.5,6.74
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-06-09,38.0,28.5,32.6,40.9,32.6,36.1,0.0,0.0,19.0,39.6,74,39,58,998.1,20.87,6.48
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-06-10,37.3,28.3,32.4,41.5,31.5,36.0,0.0,0.0,19.7,40.3,71,37,56,997.2,22.97,6.82
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-06-11,38.0,28.7,32.5,41.6,32.5,36.4,0.0,0.0,19.1,40.7,73,36,57,996.4,25.61,7.05
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-06-12,38.2,28.5,32.7,41.6,32.6,36.8,0.0,0.0,13.8,33.1,71,37,57,995.4,24.36,6.8
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-06-13,38.0,28.4,32.8,41.1,32.7,36.6,0.0,0.0,14.5,32.0,72,36,56,994.8,23.35,6.63
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-06-14,39.0,28.2,33.2,42.8,31.8,36.6,0.0,0.0,16.2,30.6,75,32,54,995.5,23.95,7.17
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-06-15,39.6,28.4,33.4,43.3,32.5,37.1,0.0,0.0,17.3,31.7,77,30,55,996.0,25.86,7.56
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-06-16,39.2,28.6,33.6,42.5,32.4,37.0,0.0,0.0,17.7,36.0,77,32,54,994.4,25.37,7.85
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-06-17,38.9,28.6,33.4,42.4,32.0,36.7,0.0,0.0,19.9,35.6,76,36,55,992.8,23.57,7.6
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-06-18,39.2,28.3,33.0,42.2,32.0,36.5,0.0,0.0,18.8,37.4,74,34,57,993.2,23.32,7.26
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-06-19,38.0,28.2,32.6,40.7,32.3,35.8,0.0,0.0,22.1,42.8,77,37,58,992.7,22.22,7.3
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-06-20,37.4,28.6,32.2,38.9,32.5,35.2,0.0,0.0,17.8,40.0,76,35,58,993.8,15.98,5.91
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-06-21,37.1,28.1,32.7,38.4,32.0,35.5,0.0,0.0,18.5,37.1,75,33,54,995.2,16.48,5.92
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-06-22,38.2,28.6,33.0,38.7,32.0,35.2,0.1,0.1,19.8,40.0,70,30,52,994.3,13.77,6.13
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-06-23,38.1,28.2,33.2,38.8,31.0,35.0,0.0,0.0,24.5,46.8,72,33,52,993.8,16.45,7.19
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-06-24,36.6,28.8,32.6,37.4,31.9,34.6,0.2,0.2,22.0,46.1,71,38,54,993.8,13.42,6.23
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-06-25,36.5,28.6,31.8,38.6,32.2,34.8,0.1,0.1,21.6,42.8,74,39,61,993.4,17.08,6.15
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-06-26,35.9,28.1,31.4,38.6,32.5,35.1,0.0,0.0,18.4,38.5,79,45,64,993.0,18.62,5.85
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-06-27,36.1,27.3,31.2,39.7,32.5,35.5,0.0,0.0,19.1,37.8,89,49,70,992.3,16.81,5.26
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-06-28,36.3,27.8,31.3,40.1,32.9,36.1,0.0,0.0,16.0,30.2,86,47,69,992.7,14.71,4.56
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-06-29,33.0,28.9,30.6,37.8,32.9,35.3,1.3,1.3,17.9,33.8,82,60,70,992.4,6.77,2.97
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-06-30,33.9,28.3,30.9,37.0,32.3,34.4,0.1,0.1,19.3,38.2,78,48,64,992.3,8.42,3.8
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-07-01,34.6,28.5,31.3,37.9,32.2,34.4,0.3,0.3,21.0,41.8,76,48,63,991.4,6.84,4.02
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-07-02,31.4,28.2,29.8,34.9,31.7,33.4,2.7,2.7,21.1,43.9,80,62,71,991.3,8.24,3.6
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-07-03,32.1,26.2,28.1,34.1,29.4,31.4,28.5,28.5,26.7,50.4,91,55,79,990.8,5.7,2.7
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-07-04,26.8,25.5,26.2,31.3,28.8,30.0,59.6,59.6,25.1,46.1,96,90,92,990.8,3.55,1.22
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-07-05,30.1,25.6,27.8,35.0,29.5,31.9,25.4,25.4,22.8,45.0,93,74,85,992.0,8.2,2.41
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-07-06,30.1,26.9,27.9,35.2,30.8,32.4,4.0,4.0,19.7,37.4,90,75,83,994.8,4.96,1.88
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-07-07,29.4,26.2,27.7,34.5,30.2,32.3,4.2,4.2,12.4,28.4,89,70,81,996.6,9.3,2.54
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-07-08,32.3,25.8,28.7,36.1,29.5,33.0,3.4,3.4,15.3,37.1,91,58,77,996.9,13.97,3.8
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-07-09,34.1,26.5,29.8,36.4,30.7,33.2,0.0,0.0,21.8,41.4,85,52,70,994.8,14.96,4.77
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-07-10,32.1,26.7,29.5,35.4,29.6,32.3,0.0,0.0,28.3,55.1,82,61,71,993.7,13.63,4.68
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-07-11,33.2,27.3,29.9,35.9,30.7,33.0,0.2,0.2,23.7,46.8,82,54,69,995.0,15.74,5.0
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-07-12,34.5,26.8,30.3,38.2,30.2,33.5,0.3,0.3,22.7,44.3,81,50,66,995.9,17.22,5.22
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-07-13,34.2,27.3,30.4,37.8,31.0,33.7,0.4,0.4,21.2,40.3,80,51,67,996.0,15.91,5.07
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-07-14,34.3,26.5,30.3,38.2,30.4,33.7,0.3,0.3,20.1,40.7,83,52,67,995.9,14.5,4.79
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-07-15,33.3,26.8,29.8,37.2,30.3,33.8,0.5,0.5,16.4,37.1,80,55,70,996.2,15.71,4.5
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-07-16,30.0,26.9,28.2,35.2,31.4,33.2,4.2,4.2,15.1,27.4,91,69,80,995.3,5.7,1.92
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-07-17,31.4,26.4,28.3,37.1,31.4,33.2,5.9,5.9,13.0,28.4,92,60,79,994.1,8.95,2.54
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-07-18,30.4,26.0,28.2,36.6,31.2,33.9,9.9,9.9,10.5,30.2,91,75,84,993.4,8.62,2.25
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-07-19,31.8,26.6,28.8,36.2,31.3,33.3,1.6,1.6,16.5,34.2,87,61,77,993.7,13.83,3.69
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-07-20,33.6,26.5,29.9,37.6,30.8,33.8,0.8,0.8,18.7,37.1,86,55,70,994.1,17.38,4.94
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-07-21,33.6,27.3,29.8,37.0,30.4,33.0,0.8,0.8,23.9,40.7,80,55,69,994.6,14.36,4.68
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-07-22,33.2,26.9,29.8,37.1,30.6,33.8,0.8,0.8,19.4,36.7,82,56,70,995.7,14.39,4.21
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-07-23,33.3,26.7,29.9,39.6,31.3,34.4,0.7,0.7,17.7,32.0,86,56,72,995.4,15.52,4.16
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-07-24,30.8,26.8,28.9,36.2,31.0,33.2,8.9,8.9,20.9,36.4,88,64,78,994.7,8.05,2.87
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-07-25,28.9,26.1,26.9,32.6,29.8,30.7,19.2,19.2,21.4,52.9,90,74,85,995.6,3.66,1.68
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-07-26,31.4,25.8,28.6,35.8,30.1,32.9,0.5,0.5,16.8,37.8,90,65,76,995.5,10.05,3.12
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-07-27,32.4,26.2,28.9,36.3,29.9,32.4,0.0,0.0,22.9,43.6,86,59,74,994.0,12.91,3.95
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-07-28,32.3,26.0,29.1,35.1,29.5,32.3,0.0,0.0,23.7,45.7,85,59,72,994.5,14.03,4.33
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-07-29,32.1,25.9,29.0,35.8,29.4,32.7,0.0,0.0,18.4,37.4,86,59,73,996.2,15.09,4.25
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-07-30,33.8,25.9,29.5,37.6,29.9,33.1,0.0,0.0,18.1,34.6,85,50,70,996.5,15.47,4.52
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-07-31,33.2,26.4,29.2,36.0,30.0,32.6,0.3,0.3,18.6,37.4,82,53,69,995.5,13.66,4.25
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-08-01,31.7,26.5,29.1,35.9,30.0,32.7,0.4,0.4,17.4,34.6,81,58,70,995.9,13.5,3.92
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-08-02,30.8,26.2,28.1,34.4,30.4,32.3,1.1,1.1,16.3,32.8,85,64,75,997.3,15.0,3.79
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-08-03,31.2,25.3,28.0,36.1,30.5,33.0,5.2,5.2,11.3,29.9,94,66,81,997.6,11.08,2.87
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-08-04,29.9,25.2,27.0,35.2,29.8,32.1,11.3,11.3,13.9,32.4,94,76,87,996.9,6.91,1.85
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-08-05,28.1,25.3,26.4,33.9,29.2,31.2,65.7,65.7,17.7,32.8,96,88,92,996.4,2.75,0.97
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-08-06,30.1,25.0,26.9,34.8,29.6,31.8,10.1,10.1,14.0,31.0,95,71,89,996.6,8.28,2.03
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-08-07,31.2,25.0,27.6,35.5,29.9,32.7,5.5,5.5,15.9,34.6,95,65,85,998.0,16.99,3.71
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-08-08,31.6,25.4,28.7,36.8,30.6,33.6,0.3,0.3,13.9,31.3,93,62,77,998.0,14.97,3.64
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-08-09,31.5,25.7,28.6,36.9,31.2,34.4,1.9,1.9,7.1,18.0,91,63,80,998.2,11.76,2.77
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-08-10,32.6,26.5,29.3,39.8,32.0,35.5,3.1,3.1,9.6,19.8,91,64,80,997.9,15.64,3.56
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-08-11,33.3,26.3,29.5,40.3,31.8,35.6,4.4,4.4,12.6,26.3,92,65,81,997.4,17.9,4.17
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-08-12,32.2,26.5,29.4,36.0,30.5,33.1,0.0,0.0,20.2,36.7,87,60,72,995.6,14.98,4.38
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-08-13,31.4,26.5,28.8,35.8,29.5,32.2,0.4,0.4,22.4,44.3,82,61,72,994.6,13.12,3.94
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-08-14,31.8,25.5,28.8,36.9,29.9,33.4,1.8,1.8,15.2,29.2,89,61,75,996.1,15.28,3.81
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-08-15,32.3,26.5,29.1,38.1,31.8,34.6,2.0,2.0,11.7,25.2,87,65,77,996.4,15.7,3.76
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-08-16,32.7,26.7,29.0,39.2,31.9,34.8,8.4,8.4,14.0,27.4,92,71,83,995.0,12.01,3.02
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-08-17,29.5,25.6,27.0,34.8,30.8,32.7,77.8,77.8,16.1,35.6,96,79,92,992.5,7.61,1.75
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-08-18,31.2,25.4,27.3,38.4,30.1,33.1,11.4,11.4,14.5,28.4,98,78,91,992.7,6.85,1.7
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-08-19,29.7,25.1,27.0,35.6,30.1,32.5,9.0,9.0,13.2,25.2,97,80,90,994.3,4.91,1.4
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-08-20,29.7,25.7,27.2,35.1,31.0,32.7,4.8,4.8,10.8,20.2,95,74,88,996.3,7.31,1.87
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-08-21,31.0,25.9,28.0,37.5,31.4,34.0,2.4,2.4,8.8,23.8,93,75,87,997.3,8.26,2.04
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-08-22,32.3,26.3,28.4,38.3,32.2,34.4,8.3,8.3,10.1,25.2,95,69,84,996.9,12.64,2.97
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-08-23,30.6,25.6,27.2,35.7,30.3,32.2,30.0,30.0,17.0,34.2,95,77,89,995.2,8.65,2.12
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-08-24,25.8,25.0,25.4,30.1,27.0,28.5,274.9,274.9,31.0,59.0,99,92,95,992.2,1.18,0.65
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-08-25,28.9,24.7,26.3,32.9,27.9,30.1,33.0,33.0,22.8,50.4,96,80,90,995.7,10.92,2.45
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-08-26,30.4,24.7,26.7,34.7,28.7,30.9,5.6,5.6,16.6,45.0,95,71,87,997.7,13.51,3.03
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-08-27,29.8,25.0,26.9,34.7,29.4,31.5,7.9,7.9,18.4,33.1,94,71,86,998.0,8.41,2.15
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-08-28,31.5,24.3,27.5,36.2,29.3,32.5,1.4,1.4,11.2,24.8,96,63,82,999.2,15.72,3.54
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-08-29,31.4,25.9,28.3,37.8,31.0,34.1,0.3,0.3,8.6,20.5,91,66,81,998.7,15.0,3.39
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-08-30,31.5,26.1,27.9,36.3,31.4,33.1,2.4,2.4,14.0,28.8,92,69,83,997.1,12.04,2.87
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-08-31,27.8,25.8,26.5,33.5,31.2,32.1,12.0,12.0,14.0,27.7,95,82,90,996.3,5.49,1.35
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-09-01,26.6,25.2,25.8,33.0,29.4,30.9,69.2,69.2,16.9,30.2,96,91,94,997.1,1.95,0.68
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-09-02,30.0,24.7,26.7,34.3,29.2,31.4,27.0,27.0,14.6,28.1,96,67,87,998.7,10.26,2.46
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-09-03,31.4,24.4,27.6,35.8,28.7,32.0,0.3,0.3,15.6,28.1,95,64,81,997.6,16.33,3.82
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-09-04,31.1,24.9,27.9,36.1,29.1,32.6,1.1,1.1,13.5,27.4,93,64,81,996.2,16.55,3.87
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-09-05,31.1,25.8,28.2,37.4,31.2,34.0,1.3,1.3,10.9,19.8,91,73,83,996.1,14.22,3.26
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-09-06,30.3,25.6,27.7,37.0,30.6,33.7,15.7,15.7,10.0,22.3,95,79,87,996.9,12.62,2.82
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-09-07,28.7,25.0,26.5,34.8,30.2,32.1,36.6,36.6,11.9,25.2,95,86,92,998.0,6.52,1.52
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-09-08,32.4,25.5,27.6,38.1,30.3,32.7,8.3,8.3,14.2,34.2,95,69,86,999.8,14.98,3.38
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-09-09,31.7,25.2,27.7,36.3,29.6,32.4,2.0,2.0,14.8,29.5,93,64,82,999.8,16.39,3.75
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-09-10,31.0,25.0,27.6,35.3,29.9,32.2,1.3,1.3,15.3,31.0,93,63,82,1000.0,15.8,3.64
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-09-11,31.4,25.4,28.0,35.9,30.1,32.5,0.7,0.7,13.7,28.8,91,62,80,999.9,17.24,3.98
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-09-12,31.2,25.0,27.8,36.3,30.0,32.8,1.0,1.0,12.4,25.9,94,66,81,999.0,17.06,3.78
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-09-13,31.0,24.9,27.5,36.2,29.0,32.2,0.0,0.0,11.8,25.6,91,61,80,999.6,17.62,3.9
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-09-14,31.3,24.9,28.1,36.8,29.5,33.2,0.4,0.4,10.5,23.4,92,61,77,1001.0,18.95,4.16
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-09-15,31.5,24.7,28.0,36.3,29.0,32.6,0.0,0.0,13.4,25.9,92,61,78,1001.6,18.6,4.18
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-09-16,31.2,25.1,27.7,36.0,28.3,31.5,0.0,0.0,16.6,32.0,84,59,75,1001.0,16.89,4.08
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-09-17,31.3,24.4,27.9,35.3,28.9,31.9,0.0,0.0,15.0,29.9,92,55,74,1000.3,19.0,4.4
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-09-18,31.6,23.7,27.6,36.3,27.8,31.5,0.0,0.0,13.6,27.4,91,56,75,999.5,18.04,4.22
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-09-19,31.2,24.9,27.7,35.3,29.5,32.1,0.0,0.0,10.9,23.4,90,57,76,999.4,18.55,4.21
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-09-20,31.8,24.6,27.7,38.5,29.7,33.3,1.4,1.4,8.6,20.2,93,67,82,999.7,18.59,3.95
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-09-21,32.1,24.9,28.2,38.0,30.3,34.0,0.3,0.3,8.7,20.9,94,63,80,1000.1,18.03,3.92
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-09-22,31.0,25.8,27.9,37.3,31.2,33.8,10.8,10.8,8.6,20.5,95,73,85,1000.7,14.62,3.19
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-09-23,29.8,24.8,27.1,36.1,30.3,32.9,17.5,17.5,11.9,25.2,97,79,89,1000.0,7.62,1.8
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-09-24,31.8,24.8,28.1,37.6,30.0,33.6,0.5,0.5,13.2,27.4,96,67,83,999.6,15.46,3.48
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-09-25,31.2,25.6,27.9,36.8,31.4,33.7,2.8,2.8,13.1,25.2,95,70,85,1001.1,14.67,3.21
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-09-26,31.0,25.1,27.1,37.0,30.6,32.8,9.7,9.7,11.1,24.1,96,73,88,1002.2,10.58,2.35
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-09-27,30.3,24.0,26.7,35.9,28.8,31.9,25.9,25.9,10.5,20.9,99,71,88,1001.9,10.54,2.34
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-09-28,31.0,24.0,27.2,36.1,28.1,32.0,0.0,0.0,10.3,23.8,92,66,80,1001.3,18.66,3.98
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-09-29,31.8,24.5,27.7,37.2,29.5,32.8,0.7,0.7,10.6,24.8,93,64,81,1001.2,18.06,3.96
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-09-30,31.0,24.5,27.5,37.9,29.5,33.2,3.3,3.3,7.6,19.8,94,66,83,1002.0,16.88,3.6
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-10-01,31.3,24.6,27.1,37.9,29.7,32.9,1.5,1.5,6.2,16.2,94,68,85,1002.7,19.01,3.91
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-10-02,31.1,24.1,27.5,38.7,29.2,33.5,2.2,2.2,6.6,16.9,95,67,83,1002.8,18.19,3.81
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-10-03,32.4,24.5,27.6,39.5,29.8,33.3,1.1,1.1,10.9,24.8,96,64,84,1002.6,17.79,3.79
Ahmedabad,ahmedabad,23.0225,72.5714,plains,Gujarat,1990-10-04,32.0,24.3,27.5,38.7,29.3,32.9,0.7,0.7,10.3,22.7,93,68,83,1002.5,17.2,3.68
